Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Recovered,Active,Last_Update
Georgia,US,31.32155345,-84.90255207,198,15,0,183,2020-04-27 2:30:52
Texas,US,31.31925973,-95.42226208,6,0,0,6,2020-04-27 2:30:52
Texas,US,31.29872538,-95.9936328,5,0,0,5,2020-04-27 2:30:52
Georgia,US,31.29633502,-82.87545866,7,0,0,7,2020-04-27 2:30:52
Georgia,US,31.27590016,-83.2252992,16,0,0,16,2020-04-27 2:30:52
Texas,US,31.25457347,-94.60901487,36,0,0,36,2020-04-27 2:30:52
Texas,US,31.25350609,-96.93630086,2,0,0,2,2020-04-27 2:30:52
Alabama,US,31.2477854,-86.45050893,33,1,0,32,2020-04-27 2:30:52
,Jordan,31.24,36.51,447,7,337,103,2020-04-27 2:30:33
Georgia,US,31.23279254,-81.53811412,51,1,0,50,2020-04-27 2:30:52
Mississippi,US,31.23132643,-89.8209217,58,5,0,53,2020-04-27 2:30:52
Georgia,US,31.22483255,-84.19381821,290,26,0,264,2020-04-27 2:30:52
Mississippi,US,31.21444233,-88.63922281,4,1,0,3,2020-04-27 2:30:52
Mississippi,US,31.20572971,-89.5077704,89,2,0,87,2020-04-27 2:30:52
Shanghai,China,31.202,121.4491,642,7,568,67,2020-04-26 6:29:18
Louisiana,US,31.19778499,-92.52997303,247,8,0,239,2020-04-27 2:30:52
Georgia,US,31.19576557,-81.97743999,21,2,0,19,2020-04-27 2:30:52
Texas,US,31.19531316,-98.24206613,2,0,0,2,2020-04-27 2:30:52
Texas,US,31.1925468,-99.34682807,3,0,0,3,2020-04-27 2:30:52
Mississippi,US,31.18961454,-89.25832496,190,7,0,183,2020-04-27 2:30:52
Georgia,US,31.18810588,-83.7677946,165,6,0,159,2020-04-27 2:30:52
Mississippi,US,31.17507789,-90.40392572,136,5,0,131,2020-04-27 2:30:52
Mississippi,US,31.17467303,-90.80501621,23,0,0,23,2020-04-27 2:30:52
Mississippi,US,31.17161885,-88.99281835,26,1,0,25,2020-04-27 2:30:52
Georgia,US,31.16568912,-84.73151117,29,0,0,29,2020-04-27 2:30:52
Mississippi,US,31.16078225,-91.31018819,68,7,0,61,2020-04-27 2:30:52
Georgia,US,31.16068491,-83.42947229,17,1,0,16,2020-04-27 2:30:52
Alabama,US,31.15197924,-85.29939599,77,3,0,74,2020-04-27 2:30:52
Mississippi,US,31.14971548,-90.10446654,28,0,0,28,2020-04-27 2:30:52
Alabama,US,31.1256789,-87.15918694,25,1,0,24,2020-04-27 2:30:52
Louisiana,US,31.10884837,-93.18153838,16,2,0,14,2020-04-27 2:30:52
Alabama,US,31.09389027,-85.83572839,8,0,0,8,2020-04-27 2:30:52
Texas,US,31.0879489,-95.1367187,8,0,0,8,2020-04-27 2:30:52
Louisiana,US,31.07796211,-92.00079449,69,7,0,62,2020-04-27 2:30:52
Georgia,US,31.05449097,-82.42224148,107,8,0,99,2020-04-27 2:30:52
,Israel,31.046051,34.851612,15443,201,6731,8511,2020-04-27 2:30:33
Georgia,US,31.0382857,-83.06472457,8,1,0,7,2020-04-27 2:30:52
Texas,US,31.03736027,-97.4785025,165,3,0,162,2020-04-27 2:30:52
Texas,US,31.02539637,-96.51272246,2,0,0,2,2020-04-27 2:30:52
Hubei,China,30.9756,112.2707,68128,4512,63616,0,2020-04-27 1:18:19
Texas,US,30.96694679,-95.93003775,2,0,0,2,2020-04-27 2:30:52
Georgia,US,30.93464824,-84.86823924,27,2,0,25,2020-04-27 2:30:52
Georgia,US,30.92951916,-81.66601818,28,1,0,27,2020-04-27 2:30:52
Georgia,US,30.91395822,-82.70432472,7,0,0,7,2020-04-27 2:30:52
Georgia,US,30.87967778,-84.57619536,60,1,0,59,2020-04-27 2:30:52
Louisiana,US,30.87882871,-91.4148538,103,3,0,100,2020-04-27 2:30:52
Georgia,US,30.87454847,-84.23418364,48,3,0,45,2020-04-27 2:30:52
Florida,US,30.86747479,-85.81319222,9,0,0,9,2020-04-27 2:30:52
Georgia,US,30.86392347,-83.91847289,158,16,0,142,2020-04-27 2:30:52
Mississippi,US,30.86259065,-88.64436789,11,1,0,10,2020-04-27 2:30:52
Louisiana,US,30.85288548,-90.03866652,245,14,0,231,2020-04-27 2:30:52
Louisiana,US,30.84425359,-91.04976723,108,11,0,97,2020-04-27 2:30:52
Georgia,US,30.83922642,-83.58303423,39,6,0,33,2020-04-27 2:30:52
Georgia,US,30.83568832,-83.27056716,131,4,0,127,2020-04-27 2:30:52
Louisiana,US,30.82210324,-90.71013176,27,1,0,26,2020-04-27 2:30:52
Florida,US,30.7954597,-85.21500423,13,0,0,13,2020-04-27 2:30:52
Texas,US,30.79472531,-94.8276624,18,0,0,18,2020-04-27 2:30:52
Mississippi,US,30.79187949,-89.11547539,22,0,0,22,2020-04-27 2:30:52
Texas,US,30.78801353,-98.181887,14,0,0,14,2020-04-27 2:30:52
Texas,US,30.7858183,-96.97718698,13,1,0,12,2020-04-27 2:30:52
Texas,US,30.78548982,-93.74408813,2,0,0,2,2020-04-27 2:30:52
Alabama,US,30.78472347,-88.20842409,917,41,0,876,2020-04-27 2:30:52
Georgia,US,30.78371028,-82.13951596,7,0,0,7,2020-04-27 2:30:52
Texas,US,30.78097267,-102.7241261,8,0,0,8,2020-04-27 2:30:52
Mississippi,US,30.77090935,-89.58677275,152,14,0,138,2020-04-27 2:30:52
Texas,US,30.77031716,-94.37690895,6,0,0,6,2020-04-27 2:30:52
Texas,US,30.74685667,-94.02667579,14,1,0,13,2020-04-27 2:30:52
Texas,US,30.73872995,-95.57440968,164,2,0,162,2020-04-27 2:30:52
Louisiana,US,30.72985248,-92.39915924,45,0,0,45,2020-04-27 2:30:52
Alabama,US,30.72774991,-87.72207058,161,3,0,158,2020-04-27 2:30:52
Texas,US,30.71780434,-99.22629416,1,0,0,1,2020-04-27 2:30:52
Louisiana,US,30.71409502,-91.60209535,89,12,0,77,2020-04-27 2:30:52
Georgia,US,30.71101099,-82.89687287,5,0,0,5,2020-04-27 2:30:52
Texas,US,30.70645047,-98.68475262,3,0,0,3,2020-04-27 2:30:52
Florida,US,30.6934145,-87.02458128,149,6,0,143,2020-04-27 2:30:52
Florida,US,30.69143028,-86.59267105,149,3,0,146,2020-04-27 2:30:52
Florida,US,30.67652764,-87.37284571,457,11,0,446,2020-04-27 2:30:52
Texas,US,30.6636448,-96.30205577,181,16,0,165,2020-04-27 2:30:52
Louisiana,US,30.65385745,-92.82442028,82,9,0,73,2020-04-27 2:30:52
Louisiana,US,30.64836518,-93.34173616,35,3,0,32,2020-04-27 2:30:52
Texas,US,30.64655664,-97.6004854,211,6,0,205,2020-04-27 2:30:52
Florida,US,30.64204028,-86.16935664,35,0,0,35,2020-04-27 2:30:52
Louisiana,US,30.62888673,-90.40664996,528,21,0,507,2020-04-27 2:30:52
Sichuan,China,30.6171,102.7103,561,3,558,0,2020-04-24 1:27:14
Florida,US,30.61359259,-85.66002461,12,0,0,12,2020-04-27 2:30:52
Florida,US,30.61037141,-81.80297522,53,0,0,53,2020-04-27 2:30:52
Louisiana,US,30.59724262,-92.00135806,163,34,0,129,2020-04-27 2:30:52
Texas,US,30.57933681,-95.16260304,10,0,0,10,2020-04-27 2:30:52
Florida,US,30.57796289,-84.61915825,81,0,0,81,2020-04-27 2:30:52
Texas,US,30.54579585,-95.98902499,13,1,0,12,2020-04-27 2:30:52
Mississippi,US,30.54020656,-88.64184064,238,6,0,232,2020-04-27 2:30:52
Louisiana,US,30.53842039,-91.09777565,1739,120,0,1619,2020-04-27 2:30:52
Mississippi,US,30.51359752,-89.12467576,158,6,0,152,2020-04-27 2:30:52
Florida,US,30.49673973,-82.94998918,6,0,0,6,2020-04-27 2:30:52
Texas,US,30.49273808,-96.62158484,11,0,0,11,2020-04-27 2:30:52
Louisiana,US,30.46058217,-91.30989571,91,15,0,76,2020-04-27 2:30:52
Florida,US,30.45955727,-84.27491114,210,2,0,208,2020-04-27 2:30:52
Florida,US,30.44396917,-83.47398594,43,2,0,41,2020-04-27 2:30:52
Louisiana,US,30.44143993,-90.73061664,182,11,0,171,2020-04-27 2:30:52
Florida,US,30.43669112,-83.89442308,27,2,0,25,2020-04-27 2:30:52
Mississippi,US,30.41830223,-89.48851033,60,5,0,55,2020-04-27 2:30:52
Louisiana,US,30.40942847,-89.95642711,1162,94,0,1068,2020-04-27 2:30:52
Florida,US,30.40666734,-85.19394153,6,0,0,6,2020-04-27 2:30:52
,Pakistan,30.3753,69.3451,13328,281,2936,10111,2020-04-27 2:30:33
Texas,US,30.33432034,-97.7853562,1396,36,0,1360,2020-04-27 2:30:52
Texas,US,30.33364686,-94.38931817,92,3,0,89,2020-04-27 2:30:52
Florida,US,30.33225875,-81.66976468,984,18,0,966,2020-04-27 2:30:52
Florida,US,30.33060121,-82.28467476,20,3,0,17,2020-04-27 2:30:52
Texas,US,30.31824095,-98.94676915,1,0,0,1,2020-04-27 2:30:52
Texas,US,30.31120597,-96.97045773,2,0,0,2,2020-04-27 2:30:52
Texas,US,30.30079133,-95.50572772,506,9,0,497,2020-04-27 2:30:52
Louisiana,US,30.2950649,-92.41419698,130,7,0,123,2020-04-27 2:30:52
Louisiana,US,30.26896765,-92.81210004,59,5,0,54,2020-04-27 2:30:52
Texas,US,30.26640707,-98.3999852,6,0,0,6,2020-04-27 2:30:52
Florida,US,30.26548745,-85.62122584,65,2,0,63,2020-04-27 2:30:52
Louisiana,US,30.25734305,-91.3499598,433,26,0,407,2020-04-27 2:30:52
Florida,US,30.23766008,-84.8829258,2,0,0,2,2020-04-27 2:30:52
Louisiana,US,30.22931235,-93.35400434,363,27,0,336,2020-04-27 2:30:52
Florida,US,30.22509788,-82.62160164,49,0,0,49,2020-04-27 2:30:52
Texas,US,30.21498498,-96.40946246,113,11,0,102,2020-04-27 2:30:52
Louisiana,US,30.2049055,-92.06959876,443,17,0,426,2020-04-27 2:30:52
Louisiana,US,30.20406249,-90.9132841,568,36,0,532,2020-04-27 2:30:52
Florida,US,30.19746066,-82.9909967,116,11,0,105,2020-04-27 2:30:52
Florida,US,30.16548905,-84.39895211,21,1,0,20,2020-04-27 2:30:52
Texas,US,30.15152688,-94.81205615,38,0,0,38,2020-04-27 2:30:52
Louisiana,US,30.13112107,-91.61403569,221,15,0,206,2020-04-27 2:30:52
Louisiana,US,30.12597499,-90.4753503,749,64,0,685,2020-04-27 2:30:52
Texas,US,30.11879481,-93.89412775,64,0,0,64,2020-04-27 2:30:52
Texas,US,30.10370699,-97.31206354,58,2,0,56,2020-04-27 2:30:52
Louisiana,US,30.06971951,-89.92660315,6342,406,0,5936,2020-04-27 2:30:52
Texas,US,30.06040006,-99.34930144,6,0,0,6,2020-04-27 2:30:52
Chongqing,China,30.0572,107.874,579,6,573,0,2020-04-24 0:43:27
Texas,US,30.05669873,-98.02944344,148,1,0,147,2020-04-27 2:30:52
Florida,US,30.04848048,-83.60445406,3,0,0,3,2020-04-27 2:30:52
Florida,US,30.04412971,-82.37497443,4,0,0,4,2020-04-27 2:30:52
Louisiana,US,30.02531716,-90.80212061,239,18,0,221,2020-04-27 2:30:52
Texas,US,30.01058447,-95.99011759,29,0,0,29,2020-04-27 2:30:52
Florida,US,29.98484137,-83.18166636,1,0,0,1,2020-04-27 2:30:52
Florida,US,29.98319144,-81.85609986,267,14,0,253,2020-04-27 2:30:52
Florida,US,29.95079741,-82.16611613,43,2,0,41,2020-04-27 2:30:52
Texas,US,29.94414155,-98.7113588,16,0,0,16,2020-04-27 2:30:52
Florida,US,29.93543004,-85.2427099,1,0,0,1,2020-04-27 2:30:52
Louisiana,US,29.90709658,-90.35555967,542,36,0,506,2020-04-27 2:30:52
Florida,US,29.90096506,-81.43589967,204,4,0,200,2020-04-27 2:30:52
Louisiana,US,29.89946234,-91.06461642,173,3,0,170,2020-04-27 2:30:52
Texas,US,29.89149232,-101.1525205,12,0,0,12,2020-04-27 2:30:52
Texas,US,29.88548725,-96.27736949,12,0,0,12,2020-04-27 2:30:52
Texas,US,29.8832777,-94.16434171,266,18,0,248,2020-04-27 2:30:52
Texas,US,29.87788372,-96.92076062,15,1,0,14,2020-04-27 2:30:52
Louisiana,US,29.87761636,-89.51887093,446,15,0,431,2020-04-27 2:30:52
Louisiana,US,29.87592238,-93.19310676,3,0,0,3,2020-04-27 2:30:52
Louisiana,US,29.86803617,-91.75871777,243,16,0,227,2020-04-27 2:30:52
Texas,US,29.86,-95.39,5628,84,0,5544,2020-04-27 2:30:52
Florida,US,29.83791238,-84.82731662,2,0,0,2,2020-04-27 2:30:52
Texas,US,29.83668859,-97.61814775,11,0,0,11,2020-04-27 2:30:52
Louisiana,US,29.83517605,-92.30292538,34,1,0,33,2020-04-27 2:30:52
Texas,US,29.80811278,-98.27647225,48,6,0,42,2020-04-27 2:30:52
Texas,US,29.74619598,-99.24598147,6,0,0,6,2020-04-27 2:30:52
Louisiana,US,29.74075478,-90.11115756,6059,329,0,5730,2020-04-27 2:30:52
Florida,US,29.72856978,-82.79880657,4,0,0,4,2020-04-27 2:30:52
Texas,US,29.70972016,-94.67154501,41,0,0,41,2020-04-27 2:30:52
Louisiana,US,29.69262097,-91.44702164,179,20,0,159,2020-04-27 2:30:52
Florida,US,29.67866525,-82.35928158,251,2,0,249,2020-04-27 2:30:52
Texas,US,29.622098,-96.5273805,10,0,0,10,2020-04-27 2:30:52
Florida,US,29.60779729,-81.74230285,87,1,0,86,2020-04-27 2:30:52
Florida,US,29.60631086,-83.15724673,6,0,0,6,2020-04-27 2:30:52
Texas,US,29.58165339,-97.94786822,68,0,0,68,2020-04-27 2:30:52
Texas,US,29.52704478,-95.77219463,919,21,0,898,2020-04-27 2:30:52
Louisiana,US,29.52470226,-90.40976986,624,39,0,585,2020-04-27 2:30:52
Florida,US,29.45933576,-81.31508595,121,2,0,119,2020-04-27 2:30:52
Texas,US,29.45634206,-97.49424032,12,0,0,12,2020-04-27 2:30:52
Texas,US,29.44928723,-98.52019748,1334,43,0,1291,2020-04-27 2:30:52
Louisiana,US,29.42245447,-89.60322085,168,15,0,153,2020-04-27 2:30:52
Texas,US,29.40167322,-94.90469073,539,22,0,517,2020-04-27 2:30:52
Texas,US,29.38508402,-96.93186692,5,0,0,5,2020-04-27 2:30:52
Louisiana,US,29.37343766,-90.82626855,371,26,0,345,2020-04-27 2:30:52
Texas,US,29.35739637,-99.76229172,6,0,0,6,2020-04-27 2:30:52
Texas,US,29.3557301,-99.11030298,19,2,0,17,2020-04-27 2:30:52
Florida,US,29.31829741,-82.74007147,13,0,0,13,2020-04-27 2:30:52
,Kuwait,29.31166,47.481766,3075,20,806,2249,2020-04-27 2:30:33
Texas,US,29.27765923,-96.22319248,37,0,0,37,2020-04-27 2:30:52
Florida,US,29.21227113,-82.05803627,151,4,0,147,2020-04-27 2:30:52
Texas,US,29.18757369,-95.44563172,445,3,0,442,2020-04-27 2:30:52
Zhejiang,China,29.1832,120.0934,1268,1,1258,9,2020-04-27 1:17:18
Texas,US,29.1732598,-98.08693082,29,2,0,27,2020-04-27 2:30:52
Texas,US,29.08101855,-97.3568117,15,1,0,14,2020-04-27 2:30:52
Florida,US,29.05858895,-81.18263252,434,17,0,417,2020-04-27 2:30:52
Texas,US,28.95472367,-96.57749563,6,0,0,6,2020-04-27 2:30:52
Texas,US,28.90705334,-97.85960149,3,0,0,3,2020-04-27 2:30:52
Texas,US,28.89333001,-98.52730485,14,1,0,13,2020-04-27 2:30:52
Texas,US,28.86751206,-99.10804207,3,0,0,3,2020-04-27 2:30:52
Texas,US,28.86617238,-99.76050829,1,0,0,1,2020-04-27 2:30:52
Florida,US,28.84804315,-82.47614748,97,11,0,86,2020-04-27 2:30:52
Texas,US,28.81955746,-96.01230294,59,3,0,56,2020-04-27 2:30:52
Texas,US,28.79780988,-96.96813006,117,2,0,115,2020-04-27 2:30:52
Florida,US,28.76202069,-81.7125123,222,10,0,212,2020-04-27 2:30:52
Texas,US,28.7429195,-100.3157686,16,0,0,16,2020-04-27 2:30:52
Florida,US,28.7158582,-81.24060348,357,8,0,349,2020-04-27 2:30:52
Florida,US,28.70181754,-82.0794267,171,12,0,159,2020-04-27 2:30:52
Texas,US,28.65696592,-97.42760647,7,0,0,7,2020-04-27 2:30:52
Florida,US,28.55364461,-82.42700204,89,3,0,86,2020-04-27 2:30:52
Florida,US,28.51367621,-81.31799498,1322,30,0,1292,2020-04-27 2:30:52
Texas,US,28.47048236,-96.61633945,26,2,0,24,2020-04-27 2:30:52
Texas,US,28.42270064,-99.75645095,1,0,0,1,2020-04-27 2:30:52
Texas,US,28.41761668,-97.74215593,6,0,0,6,2020-04-27 2:30:52
Texas,US,28.35101362,-98.1246786,5,0,0,5,2020-04-27 2:30:52
Texas,US,28.34453111,-99.09908775,1,0,0,1,2020-04-27 2:30:52
Florida,US,28.30810945,-82.40227529,233,4,0,229,2020-04-27 2:30:52
Florida,US,28.29409504,-80.73091022,252,8,0,244,2020-04-27 2:30:52
,Nepal,28.1667,84.25,52,0,16,36,2020-04-27 2:30:33
Texas,US,28.10556197,-96.9995047,2,0,0,2,2020-04-27 2:30:52
Florida,US,28.06312234,-81.14882926,463,7,0,456,2020-04-27 2:30:52
,Algeria,28.0339,1.6596,3382,425,1508,1449,2020-04-27 2:30:33
Texas,US,28.00880118,-97.51763891,12,0,0,12,2020-04-27 2:30:52
Florida,US,27.95027105,-81.69732947,410,18,0,392,2020-04-27 2:30:52
Florida,US,27.93130349,-82.72239666,687,24,0,663,2020-04-27 2:30:52
Florida,US,27.9276559,-82.32013172,1048,21,0,1027,2020-04-27 2:30:52
Texas,US,27.7610369,-99.33237355,340,13,0,327,2020-04-27 2:30:52
Texas,US,27.736286,-97.5433285,94,2,0,92,2020-04-27 2:30:52
Texas,US,27.73103938,-98.0904705,3,0,0,3,2020-04-27 2:30:52
Florida,US,27.69308961,-80.60556721,89,5,0,84,2020-04-27 2:30:52
Texas,US,27.68184592,-98.50864568,2,0,0,2,2020-04-27 2:30:52
Jiangxi,China,27.614,115.7221,937,1,936,0,2020-04-10 1:22:42
Hunan,China,27.6104,111.7088,1019,4,1015,0,2020-04-18 1:15:10
,Bhutan,27.5142,90.4336,7,0,4,3,2020-04-27 2:30:33
Florida,US,27.49293939,-81.80956574,10,0,0,10,2020-04-27 2:30:52
Florida,US,27.47196942,-82.31831044,508,42,0,466,2020-04-27 2:30:52
Texas,US,27.42435506,-97.69894948,8,1,0,7,2020-04-27 2:30:52
Florida,US,27.3863362,-80.88944347,9,0,0,9,2020-04-27 2:30:52
Florida,US,27.37763908,-80.47106649,228,19,0,209,2020-04-27 2:30:52
Florida,US,27.34254618,-81.34071957,76,7,0,69,2020-04-27 2:30:52
Florida,US,27.18677893,-81.80941373,24,4,0,20,2020-04-27 2:30:52
Florida,US,27.18546175,-82.33174248,321,32,0,289,2020-04-27 2:30:52
Florida,US,27.0772071,-80.43109784,174,5,0,169,2020-04-27 2:30:52
Texas,US,27.04453923,-98.6968187,1,0,0,1,2020-04-27 2:30:52
Texas,US,27.03103197,-98.21808402,1,0,0,1,2020-04-27 2:30:52
Texas,US,27.00156391,-99.16987152,7,0,0,7,2020-04-27 2:30:52
Florida,US,26.95635849,-81.18996211,6,1,0,5,2020-04-27 2:30:52
Florida,US,26.90131002,-81.92949121,203,14,0,189,2020-04-27 2:30:52
,Egypt,26.820553,30.802498,4534,317,1176,3041,2020-04-27 2:30:33
Guizhou,China,26.8154,106.8748,147,2,145,0,2020-04-19 0:51:07
Florida,US,26.64676272,-80.46536002,2697,155,0,2542,2020-04-27 2:30:52
Florida,US,26.58410348,-81.88399313,961,37,0,924,2020-04-27 2:30:52
Texas,US,26.56150059,-98.73892358,7,0,0,7,2020-04-27 2:30:52
Florida,US,26.55386945,-81.16469006,65,2,0,63,2020-04-27 2:30:52
Texas,US,26.47411727,-97.61535848,13,1,0,12,2020-04-27 2:30:52
Texas,US,26.39418217,-98.18299696,303,4,0,299,2020-04-27 2:30:52
,Libya,26.3351,17.228331,61,2,18,41,2020-04-27 2:30:33
Florida,US,26.15184651,-80.48725556,4729,170,0,4559,2020-04-27 2:30:52
Texas,US,26.14524221,-97.48140372,366,14,0,352,2020-04-27 2:30:52
Florida,US,26.11091986,-81.34687065,552,15,0,537,2020-04-27 2:30:52
Fujian,China,26.0789,117.9874,355,1,349,5,2020-04-25 1:01:53
,Bahrain,26.0275,50.55,2647,8,1189,1450,2020-04-27 2:30:33
Florida,US,25.6112362,-80.55170587,11351,301,0,11050,2020-04-27 2:30:52
,Qatar,25.3548,51.1839,10287,10,1012,9265,2020-04-27 2:30:33
Florida,US,25.20904673,-81.07812416,78,3,0,75,2020-04-27 2:30:52
,Bahamas,25.025885,-78.035889,80,11,22,47,2020-04-27 2:30:33
Yunnan,China,24.974,101.487,185,2,181,2,2020-04-25 23:55:42
,Western Sahara,24.2155,-12.8858,6,0,5,1,2020-04-27 2:30:33
,Saudi Arabia,23.885942,45.079162,17522,139,2357,15026,2020-04-27 2:30:33
Guangxi,China,23.8298,108.7881,254,2,252,0,2020-04-02 0:16:02
,Taiwan*,23.7,121,429,6,281,142,2020-04-26 10:31:22
,Bangladesh,23.685,90.3563,5416,145,122,5149,2020-04-27 2:30:33
,Mexico,23.6345,-102.5528,14677,1351,8354,4972,2020-04-27 2:30:33
,United Arab Emirates,23.424076,53.847818,10349,76,1978,8295,2020-04-27 2:30:33
Guangdong,China,23.3417,113.4244,1587,8,1542,37,2020-04-27 1:21:22
Hong Kong,China,22.3,114.2,1037,4,772,261,2020-04-27 0:51:44
Macau,China,22.1667,113.55,45,0,31,14,2020-04-26 13:43:35
Hawaii,US,22.03935037,-159.5966786,21,0,0,21,2020-04-27 2:30:52
,Burma,21.9162,95.956,146,5,10,131,2020-04-27 2:30:33
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,11,1,4,6,2020-04-27 2:30:33
,Cuba,21.521757,-77.781167,1369,54,501,814,2020-04-27 2:30:33
,Oman,21.512583,55.923255,1998,10,333,1655,2020-04-27 2:30:33
Hawaii,US,21.45803166,-157.9712182,396,9,0,387,2020-04-27 2:30:52
,Mauritania,21.0079,-10.9408,7,1,6,0,2020-04-27 2:30:33
Hawaii,US,20.86399628,-156.5689097,112,5,0,107,2020-04-27 2:30:52
,India,20.593684,78.96288,27890,881,6523,20486,2020-04-27 2:30:33
,Laos,19.85627,102.495496,19,0,7,12,2020-04-27 2:30:33
Hawaii,US,19.60121157,-155.5210167,70,0,0,70,2020-04-27 2:30:52
Cayman Islands,United Kingdom,19.3133,-81.2546,70,1,8,61,2020-04-27 2:30:33
Hainan,China,19.1959,109.7453,168,6,162,0,2020-03-24 4:19:14
,Haiti,18.9712,-72.2852,74,6,7,61,2020-04-27 2:30:33
,Dominican Republic,18.7357,-70.1627,6135,278,910,4947,2020-04-27 2:30:33
British Virgin Islands,United Kingdom,18.4207,-64.64,6,1,3,2,2020-04-27 2:30:33
Virgin Islands,US,18.3358,-64.8963,57,4,0,53,2020-04-27 2:30:52
Puerto Rico,US,18.2208,-66.5901,1371,84,0,1287,2020-04-27 2:30:52
Anguilla,United Kingdom,18.2206,-63.0686,3,0,1,2,2020-04-27 2:30:33
,Jamaica,18.1096,-77.2975,350,7,28,315,2020-04-27 2:30:33
St Martin,France,18.0708,-63.0501,38,3,24,11,2020-04-27 2:30:33
Sint Maarten,Netherlands,18.0425,-63.0548,74,13,33,28,2020-04-27 2:30:33
Saint Barthelemy,France,17.9,-62.8333,6,0,6,0,2020-04-27 2:30:33
,Niger,17.607789,8.081666,696,29,350,317,2020-04-27 2:30:33
,Mali,17.570692,-3.996166,389,23,112,254,2020-04-27 2:30:33
,Saint Kitts and Nevis,17.357822,-62.782998,15,0,2,13,2020-04-27 2:30:33
,Belize,17.1899,-88.4976,18,2,5,11,2020-04-27 2:30:33
,Antigua and Barbuda,17.0608,-61.7964,24,3,11,10,2020-04-27 2:30:33
Montserrat,United Kingdom,16.742498,-62.187366,11,1,2,8,2020-04-27 2:30:33
,Cabo Verde,16.5388,-23.0418,106,1,1,104,2020-04-27 2:30:33
Guadeloupe,France,16.265,-61.551,149,12,82,55,2020-04-27 2:30:33
,Thailand,15.870032,100.992541,2922,51,2594,277,2020-04-27 2:30:33
,Guatemala,15.7835,-90.2308,500,15,49,436,2020-04-27 2:30:33
,Yemen,15.552727,48.516388,1,0,1,0,2020-04-27 2:30:33
,Chad,15.4542,18.7322,46,0,15,31,2020-04-27 2:30:33
,Dominica,15.415,-61.371,16,0,13,3,2020-04-27 2:30:33
,Honduras,15.2,-86.2419,627,59,65,503,2020-04-27 2:30:33
,Eritrea,15.1794,39.7823,39,0,13,26,2020-04-27 2:30:33
Northern Mariana Islands,US,15.0979,145.6739,14,2,0,12,2020-04-27 2:30:52
Martinique,France,14.6415,-61.0242,175,14,77,84,2020-04-27 2:30:33
,Senegal,14.4974,-14.4524,671,9,283,379,2020-04-27 2:30:33
,Vietnam,14.058324,108.277199,270,0,225,45,2020-04-27 2:30:33
,Saint Lucia,13.9094,-60.9789,15,0,15,0,2020-04-27 2:30:33
,El Salvador,13.7942,-88.8965,298,8,83,207,2020-04-27 2:30:33
Guam,US,13.4443,144.7937,141,5,0,136,2020-04-27 2:30:52
,Gambia,13.4432,-15.3101,10,1,8,1,2020-04-27 2:30:33
,Barbados,13.1939,-59.5432,79,6,39,34,2020-04-27 2:30:33
,Saint Vincent and the Grenadines,12.9843,-61.2872,14,0,5,9,2020-04-27 2:30:33
,Philippines,12.879721,121.774017,7579,501,862,6216,2020-04-27 2:30:33
,Nicaragua,12.865416,-85.207229,13,3,7,3,2020-04-27 2:30:33
,Sudan,12.8628,30.2176,237,21,20,196,2020-04-27 2:30:33
Aruba,Netherlands,12.5211,-69.9683,100,2,73,25,2020-04-27 2:30:33
,Burkina Faso,12.2383,-1.5616,632,42,453,137,2020-04-27 2:30:33
Bonaire,Netherlands,12.1784,-68.2385,5,0,0,5,2020-04-27 2:30:33
Curacao,Netherlands,12.1696,-68.99,16,1,11,4,2020-04-27 2:30:33
,Grenada,12.1165,-61.679,18,0,7,11,2020-04-27 2:30:33
,Djibouti,11.8251,42.5903,1023,2,411,610,2020-04-27 2:30:33
,Guinea-Bissau,11.8037,-15.1804,53,1,3,49,2020-04-27 2:30:33
,Cambodia,11.55,104.9167,122,0,117,5,2020-04-27 2:30:33
,Trinidad and Tobago,10.6918,-61.2225,115,8,54,53,2020-04-27 2:30:33
,Guinea,9.9456,-9.6966,996,7,208,781,2020-04-27 2:30:33
,Costa Rica,9.7489,-83.7534,695,6,264,425,2020-04-27 2:30:33
,Benin,9.3077,2.3158,64,1,33,30,2020-04-27 2:30:33
,Ethiopia,9.145,40.4897,123,3,41,79,2020-04-27 2:30:33
,Nigeria,9.082,8.6753,1273,40,239,994,2020-04-27 2:30:33
,Togo,8.6195,0.8248,98,6,62,30,2020-04-27 2:30:33
,Panama,8.538,-80.7821,5779,165,338,5276,2020-04-27 2:30:33
,Sierra Leone,8.460555,-11.779889,93,4,10,79,2020-04-27 2:30:33
,Ghana,7.9465,-1.0232,1550,11,155,1384,2020-04-27 2:30:33
,Sri Lanka,7.873054,80.771797,523,7,120,396,2020-04-27 2:30:33
,Cote d'Ivoire,7.54,-5.5471,1150,14,468,668,2020-04-27 2:30:33
,South Sudan,6.877,31.307,6,0,0,6,2020-04-27 2:30:33
,Central African Republic,6.6111,20.9394,19,0,10,9,2020-04-27 2:30:33
,Liberia,6.428055,-9.429499,124,12,25,87,2020-04-27 2:30:33
,Venezuela,6.4238,-66.5897,325,10,137,178,2020-04-27 2:30:33
,Somalia,5.152149,46.199616,436,23,10,403,2020-04-27 2:30:33
